age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration_mins,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
31.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,4.316666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
41.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,4.0,5.0,3.65,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
32.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,5.0,1.0,2.1,999.0,0.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
32.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,6.0,4.0,6.766666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
56.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.7,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
51.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,7.0,5.0,2.316666667,999.0,0.0,0.0,-2.9,92.469,-33.6,0.921,5076.2,2.0
53.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,7.0,4.0,0.6,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
25.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,3.9,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
33.0,8.0,2.0,5.0,1.0,1.0,2.0,1.0,11.0,3.0,1.883333333,999.0,1.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
41.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,5.0,1.0,1.033333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
28.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,7.0,4.0,6.05,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
48.0,8.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,12.08333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,2.0
28.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,7.0,5.0,1.716666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.957,5228.1,1.0
43.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,6.0,4.0,1.833333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
29.0,8.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,1.65,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
36.0,3.0,3.0,4.0,1.0,2.0,1.0,2.0,6.0,3.0,2.216666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1.0
30.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,14.55,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0
49.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,5.0,7.35,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
55.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0,1.566666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
34.0,8.0,1.0,5.0,1.0,2.0,2.0,1.0,11.0,4.0,2.083333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0
29.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,1.25,4.0,2.0,2.0,-2.9,92.201,-31.4,0.873,5076.2,1.0
35.0,4.0,1.0,5.0,1.0,2.0,2.0,1.0,4.0,4.0,5.966666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.365,5099.1,1.0
40.0,5.0,2.0,3.0,0.0,1.0,1.0,1.0,7.0,1.0,2.35,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
42.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,1.0,2.933333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
34.0,4.0,1.0,4.0,1.0,2.0,2.0,2.0,6.0,1.0,2.05,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
47.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,11.0,5.0,3.05,999.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
39.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,5.0,2.816666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
55.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,7.533333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
44.0,5.0,2.0,4.0,0.0,2.0,1.0,1.0,7.0,3.0,1.433333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
34.0,3.0,2.0,2.0,0.0,1.0,2.0,2.0,6.0,1.0,0.583333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1.0
45.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,3.766666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
50.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,1.0,3.05,3.0,1.0,2.0,-3.4,92.649,-30.1,0.714,5017.5,2.0
55.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,10.06666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
28.0,4.0,2.0,4.0,0.0,1.0,1.0,1.0,7.0,2.0,1.0,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
30.0,5.0,2.0,4.0,1.0,1.0,1.0,1.0,8.0,2.0,1.316666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
32.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,1.45,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
31.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,3.0,3.266666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
32.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,0.35,999.0,0.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1.0
39.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.45,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
24.0,4.0,1.0,4.0,0.0,2.0,2.0,1.0,7.0,4.0,8.216666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.958,5228.1,1.0
57.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,6.0,1.0,2.766666667,999.0,0.0,0.0,-2.9,92.963,-40.8,1.266,5076.2,2.0
27.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,2.183333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1.0
44.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,4.233333333,999.0,0.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,2.0
32.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,3.866666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,1.0
37.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,6.0,5.0,4.366666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
29.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,3.0,6.766666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
31.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,10.0,1.0,2.0,-1.8,93.369,-34.8,0.646,5008.7,2.0
58.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,7.0,5.0,3.3,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
32.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,7.0,4.0,2.133333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
48.0,5.0,2.0,1.0,0.0,2.0,1.0,1.0,8.0,4.0,2.283333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
42.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,4.366666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
31.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,11.0,3.0,3.533333333,3.0,6.0,2.0,-1.1,94.767,-50.8,1.048,4963.6,1.0
41.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,6.0,5.0,3.4,999.0,0.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0
33.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,12.36666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.864,5191.0,1.0
45.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,7.0,3.0,0.333333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
30.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,4.05,999.0,0.0,0.0,1.4,93.444,-36.1,4.97,5228.1,1.0
30.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,7.0,3.0,1.4,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
53.0,6.0,2.0,3.0,1.0,2.0,1.0,1.0,11.0,1.0,1.033333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
32.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,7.0,2.0,3.316666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
27.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,5.0,6.683333333,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
46.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,7.0,2.0,1.633333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
29.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,2.0,1.716666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
43.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,1.0,2.983333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
26.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,10.0,5.0,2.216666667,999.0,1.0,1.0,-3.4,92.431,-26.9,0.73,5017.5,1.0
47.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,2.0,1.666666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.965,5228.1,1.0
39.0,3.0,2.0,3.0,0.0,1.0,1.0,2.0,5.0,2.0,8.4,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0
29.0,6.0,1.0,5.0,1.0,2.0,2.0,1.0,7.0,4.0,0.366666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
33.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,6.0,3.0,3.433333333,3.0,1.0,2.0,-1.7,94.055,-39.8,0.715,4991.6,2.0
56.0,3.0,2.0,4.0,1.0,2.0,2.0,1.0,8.0,2.0,1.616666667,3.0,2.0,2.0,-2.9,92.201,-31.4,0.883,5076.2,1.0
30.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,6.0,5.0,2.766666667,999.0,0.0,0.0,-2.9,92.963,-40.8,1.268,5076.2,2.0
32.0,5.0,2.0,5.0,1.0,1.0,2.0,1.0,8.0,4.0,2.183333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
33.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,10.0,1.0,4.85,999.0,3.0,1.0,-1.1,94.601,-49.5,0.977,4963.6,1.0
49.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.783333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
33.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,2.233333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
58.0,6.0,2.0,5.0,1.0,1.0,1.0,1.0,11.0,3.0,18.2,999.0,0.0,0.0,-3.4,92.649,-30.1,0.716,5017.5,1.0
37.0,4.0,2.0,5.0,0.0,2.0,1.0,1.0,11.0,3.0,0.616666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
48.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,2.0,6.65,999.0,0.0,0.0,-2.9,92.963,-40.8,1.252,5076.2,1.0
39.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,1.466666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.453,5099.1,1.0
53.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,2.0,0.45,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
59.0,4.0,2.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0,1.166666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0
40.0,4.0,2.0,5.0,0.0,1.0,2.0,2.0,5.0,1.0,1.016666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
44.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,11.0,2.0,3.033333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,1.0
39.0,5.0,2.0,5.0,1.0,1.0,1.0,2.0,10.0,4.0,2.85,999.0,0.0,0.0,-0.1,93.798,-40.4,4.921,5195.8,2.0
30.0,6.0,2.0,5.0,1.0,2.0,1.0,1.0,6.0,5.0,2.3,999.0,0.0,0.0,-2.9,92.963,-40.8,1.268,5076.2,1.0
48.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,3.0,3.383333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.967,5228.1,1.0
51.0,5.0,3.0,4.0,1.0,2.0,1.0,1.0,11.0,1.0,1.35,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
29.0,4.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,5.0,3.166666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
38.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,5.0,2.266666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,1.0
30.0,3.0,2.0,1.0,0.0,2.0,1.0,2.0,5.0,5.0,2.933333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.864,5191.0,1.0
62.0,3.0,1.0,5.0,1.0,2.0,2.0,1.0,5.0,1.0,1.866666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.264,5099.1,1.0
30.0,5.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,4.0,1.55,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
36.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,8.0,5.0,2.65,3.0,2.0,2.0,-2.9,92.201,-31.4,0.849,5076.2,2.0
32.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,0.35,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
56.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,11.0,5.0,5.366666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
39.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,11.0,1.0,0.966666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
36.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,5.0,5.0,2.466666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
36.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,5.0,2.783333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.966,5228.1,1.0
34.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,2.283333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,1.0
21.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,10.0,2.0,6.033333333,999.0,0.0,0.0,-1.1,94.601,-49.5,0.982,4963.6,2.0
44.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,1.35,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
31.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,6.0,4.0,15.86666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.961,5228.1,2.0
37.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,2.0,3.716666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
37.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,2.0,0.133333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
30.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,7.0,4.0,0.966666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
47.0,5.0,3.0,5.0,1.0,2.0,1.0,1.0,7.0,1.0,2.45,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
41.0,4.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,2.0,1.2,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
33.0,5.0,2.0,5.0,1.0,2.0,1.0,2.0,5.0,3.0,5.266666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
57.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,3.166666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,1.0
29.0,5.0,1.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,5.65,999.0,0.0,0.0,1.1,93.994,-36.4,4.859,5191.0,1.0
33.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,8.0,4.0,0.816666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.962,5228.1,1.0
40.0,4.0,3.0,5.0,1.0,2.0,2.0,1.0,8.0,5.0,1.5,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
43.0,5.0,2.0,5.0,0.0,0.0,0.0,1.0,5.0,2.0,7.1,999.0,1.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,2.0
27.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,7.0,2.0,1.35,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
41.0,8.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,5.0,1.766666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
58.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,7.0,3.0,6.233333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
28.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,5.0,1.0,5.483333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
55.0,4.0,3.0,4.0,1.0,2.0,1.0,1.0,8.0,2.0,4.066666667,6.0,3.0,2.0,-1.7,94.027,-38.3,0.904,4991.6,2.0
54.0,6.0,2.0,5.0,1.0,1.0,1.0,1.0,10.0,4.0,1.65,999.0,0.0,0.0,-1.1,94.601,-49.5,0.987,4963.6,1.0
56.0,8.0,3.0,5.0,1.0,1.0,1.0,1.0,11.0,3.0,4.783333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
56.0,1.0,3.0,4.0,0.0,2.0,1.0,1.0,11.0,5.0,1.816666667,999.0,1.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
40.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,11.0,3.0,1.966666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
49.0,8.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,1.0,1.433333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
30.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,8.0,1.0,2.05,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
29.0,2.0,1.0,5.0,1.0,1.0,1.0,2.0,11.0,5.0,3.866666667,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
31.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,8.0,4.0,2.783333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
30.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,3.0,2.766666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.281,5099.1,1.0
34.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,1.85,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
44.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,5.0,2.833333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
32.0,5.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,7.616666667,999.0,0.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1.0
38.0,4.0,3.0,5.0,1.0,1.0,1.0,1.0,11.0,3.0,6.716666667,999.0,0.0,0.0,-1.1,94.767,-50.8,1.03,4963.6,2.0
37.0,6.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,5.0,0.8,999.0,0.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1.0
29.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,4.0,0.083333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.968,5228.1,1.0
30.0,4.0,1.0,5.0,1.0,2.0,1.0,1.0,8.0,1.0,6.233333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
54.0,8.0,2.0,5.0,1.0,2.0,1.0,1.0,4.0,4.0,1.416666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.365,5099.1,1.0
43.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,7.0,2.0,6.55,999.0,0.0,0.0,1.4,93.918,-42.7,4.961,5228.1,1.0
33.0,4.0,2.0,5.0,1.0,1.0,1.0,2.0,5.0,3.0,1.533333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0
32.0,4.0,1.0,5.0,0.0,2.0,1.0,1.0,8.0,5.0,4.266666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.963,5228.1,1.0
57.0,3.0,2.0,5.0,1.0,2.0,1.0,1.0,11.0,4.0,2.066666667,999.0,0.0,0.0,-1.1,94.767,-50.8,1.031,4963.6,1.0
29.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,8.0,5.0,2.283333333,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
36.0,7.0,2.0,0.0,0.0,2.0,1.0,1.0,7.0,1.0,0.733333333,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1.0
48.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,5.0,2.0,4.466666667,3.0,3.0,2.0,-1.8,93.876,-40.0,0.668,5008.7,2.0
30.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,5.0,1.0,3.85,999.0,0.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,1.0
45.0,4.0,2.0,5.0,1.0,2.0,1.0,1.0,9.0,5.0,1.066666667,999.0,2.0,1.0,-3.4,92.379,-29.8,0.741,5017.5,1.0
42.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,0.933333333,999.0,0.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,1.0
31.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,7.0,3.0,1.6,999.0,0.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0
28.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,5.0,2.0,1.383333333,999.0,1.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,1.0
53.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,6.0,2.0,8.35,999.0,0.0,0.0,-2.9,92.963,-40.8,1.262,5076.2,2.0
58.0,4.0,2.0,5.0,1.0,2.0,1.0,2.0,10.0,1.0,0.15,999.0,0.0,0.0,-1.1,94.601,-49.5,0.953,4963.6,1.0
32.0,5.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,5.0,5.666666667,999.0,0.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
31.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,8.0,3.0,2.066666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
53.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,11.0,1.0,9.083333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,1.0
53.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,5.0,3.0,0.583333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
32.0,4.0,2.0,5.0,1.0,2.0,2.0,1.0,8.0,3.0,1.216666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1.0
32.0,5.0,1.0,2.0,1.0,0.0,0.0,2.0,6.0,4.0,2.183333333,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
43.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,5.0,4.0,5.083333333,999.0,0.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0
44.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,6.0,4.0,2.066666667,999.0,0.0,0.0,1.4,94.465,-41.8,4.866,5228.1,1.0
45.0,3.0,2.0,4.0,0.0,1.0,1.0,1.0,8.0,4.0,2.066666667,999.0,0.0,0.0,1.4,93.444,-36.1,4.968,5228.1,1.0
41.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,3.383333333,999.0,1.0,1.0,-1.8,93.075,-47.1,1.405,5099.1,1.0
64.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,8.0,4.0,3.65,999.0,0.0,0.0,-2.9,92.201,-31.4,0.873,5076.2,1.0
30.0,6.0,2.0,5.0,1.0,2.0,1.0,2.0,7.0,4.0,2.5,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0
31.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,7.0,4.0,60.71666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0
27.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,7.0,1.0,18.41666667,999.0,0.0,0.0,1.4,93.918,-42.7,4.96,5228.1,2.0
38.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,11.0,3.0,0.183333333,999.0,0.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0
37.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,5.0,1.0,9.216666667,999.0,1.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,1.0
50.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,7.0,4.0,1.5,999.0,0.0,0.0,1.4,93.918,-42.7,4.966,5228.1,1.0
60.0,5.0,3.0,5.0,0.0,2.0,1.0,2.0,5.0,3.0,3.366666667,999.0,0.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0
